"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1624","mitochondrial membrane organization (GO:0007006)","1/32",0.47638156392929,0.61546038560502,0,0,1.58210041232113,1.17318463438102,"BAD"
"1625","modulation by host of symbiont process (GO:0051851)","1/32",0.47638156392929,0.61546038560502,0,0,1.58210041232113,1.17318463438102,"NUCKS1"
"1626","negative regulation of DNA biosynthetic process (GO:2000279)","1/32",0.47638156392929,0.61546038560502,0,0,1.58210041232113,1.17318463438102,"HNRNPC"
"1627","positive regulation of lamellipodium organization (GO:1902745)","1/32",0.47638156392929,0.61546038560502,0,0,1.58210041232113,1.17318463438102,"ABI2"
"1628","regulation of fat cell differentiation (GO:0045598)","2/80",0.477405411701198,0.615647960365594,0,0,1.25769875016106,0.929928909651165,"CEBPB;ZBTB16"
"1629","regulation of protein localization to plasma membrane (GO:1903076)","2/80",0.477405411701198,0.615647960365594,0,0,1.25769875016106,0.929928909651165,"SORBS1;ACTB"
"1630","response to interferon-gamma (GO:0034341)","2/80",0.477405411701198,0.615647960365594,0,0,1.25769875016106,0.929928909651165,"RPL13A;GAPDH"
"1631","muscle contraction (GO:0006936)","3/129",0.478475708401183,0.616649870667864,0,0,1.1679261125105,0.860936541736042,"PABPN1;SORBS1;ALDOA"
"1632","phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)","2/81",0.483906900781531,0.622885673878003,0,0,1.24171490363208,0.901314587868016,"HOMER1;HTR2A"
"1633","positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","2/81",0.483906900781531,0.622885673878003,0,0,1.24171490363208,0.901314587868016,"MIF;CLU"
"1634","apoptotic cell clearance (GO:0043277)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"TYRO3"
"1635","regulation of cholesterol efflux (GO:0010874)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"ABCA5"
"1636","regulation of interleukin-17 production (GO:0032660)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"PRNP"
"1637","regulation of protein localization to cell surface (GO:2000008)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"HSP90AB1"
"1638","keratan sulfate metabolic process (GO:0042339)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"PRELP"
"1639","negative regulation of smooth muscle cell proliferation (GO:0048662)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"MEF2C"
"1640","positive regulation of ATP metabolic process (GO:1903580)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"INSR"
"1641","positive regulation of cholesterol transport (GO:0032376)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"ABCA5"
"1642","positive regulation of telomere maintenance via telomerase (GO:0032212)","1/33",0.48687069202361,0.623265648376144,0,0,1.53258145363409,1.1030857858169,"MAPK1"
"1643","cellular protein localization (GO:0034613)","7/329",0.487682783897581,0.623925265826363,0,0,1.06637902422834,0.765756238795723,"PRRT1;NSF;ARFRP1;MYO6;RAB6B;ARF5;YWHAH"
"1644","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)","2/82",0.490358128908907,0.626585280830712,0,0,1.22613065326633,0.873764342718804,"MAPRE3;ACTB"
"1645","regulation of gene expression, epigenetic (GO:0040029)","2/82",0.490358128908907,0.626585280830712,0,0,1.22613065326633,0.873764342718804,"MPHOSPH8;ACTB"
"1646","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","2/83",0.496758502292993,0.630663701971371,0,0,1.21093119920591,0.847229565765951,"CCDC88A;ABI2"
"1647","regulation of activated T cell proliferation (GO:0046006)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"PRNP"
"1648","B cell receptor signaling pathway (GO:0050853)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"MEF2C"
"1649","cardiac muscle contraction (GO:0060048)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"SCN3B"
"1650","regulation of lamellipodium assembly (GO:0010591)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"ABI2"
"1651","regulation of myoblast differentiation (GO:0045661)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"MEF2C"
"1652","regulation of transmembrane transport (GO:0034762)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"ACTB"
"1653","termination of RNA polymerase II transcription (GO:0006369)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"PABPN1"
"1654","tRNA methylation (GO:0030488)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"TARBP1"
"1655","negative regulation of blood vessel endothelial cell migration (GO:0043537)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"MEF2C"
"1656","negative regulation of mitochondrion organization (GO:0010823)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"CLU"
"1657","positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)","1/34",0.497150216064016,0.630663701971371,0,0,1.48606364395838,1.03855497509604,"EGR1"
"1658","cellular response to cytokine stimulus (GO:0071345)","10/482",0.498118143815878,0.631510457358851,0,0,1.03911342894394,0.724176845934686,"EGR1;HSP90AA1;POU2F1;UBB;RPL13A;CHI3L1;AKAP6;RPS27A;GAPDH;LRP8"
"1659","anaphase-promoting complex-dependent catabolic process (GO:0031145)","2/84",0.503107471075189,0.636683867670107,0,0,1.1961024635372,0.821664347409886,"UBB;RPS27A"
"1660","regulation of cytokinesis (GO:0032465)","2/84",0.503107471075189,0.636683867670107,0,0,1.1961024635372,0.821664347409886,"CALM3;CALM2"
"1661","vascular transport (GO:0010232)","2/84",0.503107471075189,0.636683867670107,0,0,1.1961024635372,0.821664347409886,"SLC4A8;INSR"
"1662","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","3/134",0.503706117357992,0.637057917380565,0,0,1.1230603572596,0.770152432811787,"PRNP;MIF;LRP8"
"1663","bicarbonate transport (GO:0015701)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"SLC4A8"
"1664","regulation of lipid biosynthetic process (GO:0046890)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"SORBS1"
"1665","regulation of muscle cell differentiation (GO:0051147)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"MEF2C"
"1666","regulation of T cell receptor signaling pathway (GO:0050856)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"PRNP"
"1667","intracellular pH reduction (GO:0051452)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"ATP6V1B2"
"1668","lung development (GO:0030324)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"CHI3L1"
"1669","muscle cell differentiation (GO:0042692)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"MEF2C"
"1670","oxoacid metabolic process (GO:0043436)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"MIF"
"1671","positive regulation of cell cycle G1/S phase transition (GO:1902808)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"RDX"
"1672","positive regulation of lipid biosynthetic process (GO:0046889)","1/35",0.507224314210377,0.637670758654434,0,0,1.44228217602831,0.979023937523405,"SORBS1"
"1673","cellular calcium ion homeostasis (GO:0006874)","3/136",0.513621904671742,0.643539411183429,0,0,1.10605859737505,0.73693131487428,"YWHAE;CALB2;HTR2A"
"1674","regulation of Ras protein signal transduction (GO:0046578)","2/86",0.515649204066331,0.643539411183429,0,0,1.16750418760469,0.773271392792991,"RDX;DENND3"
"1675","transport across blood-brain barrier (GO:0150104)","2/86",0.515649204066331,0.643539411183429,0,0,1.16750418760469,0.773271392792991,"SLC4A8;INSR"
"1676","activation of adenylate cyclase activity (GO:0007190)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"RXFP1"
"1677","regulation of androgen receptor signaling pathway (GO:0060765)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"KDM5D"
"1678","axonal transport (GO:0098930)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"DST"
"1679","regulation of cell cycle G1/S phase transition (GO:1902806)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"FBXW7"
"1680","regulation of defense response to virus by host (GO:0050691)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"HSP90AA1"
"1681","regulation of microtubule-based process (GO:0032886)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"MACF1"
"1682","regulation of osteoclast differentiation (GO:0045670)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"CEBPB"
"1683","regulation of protein import into nucleus (GO:0042306)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"CABP1"
"1684","regulation of receptor internalization (GO:0002090)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"INSR"
"1685","intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"CDIP1"
"1686","macrophage activation (GO:0042116)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"CLU"
"1687","transferrin transport (GO:0033572)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"ATP6V1B2"
"1688","mitochondrion disassembly (GO:0061726)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"RB1CC1"
"1689","negative regulation of toll-like receptor signaling pathway (GO:0034122)","1/36",0.51709708158364,0.643539411183429,0,0,1.40100250626566,0.923995678361601,"TYRO3"
"1690","protein targeting to membrane (GO:0006612)","2/87",0.521841073540737,0.648291924694225,0,0,1.15370972509607,0.750363799660942,"ARL6IP1;NACA"
"1691","ERAD pathway (GO:0036503)","2/87",0.521841073540737,0.648291924694225,0,0,1.15370972509607,0.750363799660942,"DNAJB2;STUB1"
"1692","regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)","2/87",0.521841073540737,0.648291924694225,0,0,1.15370972509607,0.750363799660942,"UBB;RPS27A"
"1693","regulation of actin cytoskeleton reorganization (GO:2000249)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"NTRK3"
"1694","regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"KDM5D"
"1695","regulation of vascular associated smooth muscle cell proliferation (GO:1904705)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"MEF2C"
"1696","glutamine family amino acid metabolic process (GO:0009064)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"GLUL"
"1697","negative regulation of endothelial cell proliferation (GO:0001937)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"MEF2C"
"1698","negative regulation of stress-activated MAPK cascade (GO:0032873)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"PPIA"
"1699","phagosome maturation (GO:0090382)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"ATP6V1B2"
"1700","positive regulation of calcium ion transport (GO:0051928)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"GRIN1"
"1701","positive regulation of exocytosis (GO:0045921)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"CADPS"
"1702","positive regulation of signaling receptor activity (GO:2000273)","1/37",0.526772531920295,0.650573361983819,0,0,1.36201615148984,0.873033900311023,"FBXW7"
"1703","retrograde transport, endosome to Golgi (GO:0042147)","2/88",0.527979745848354,0.650924955007322,0,0,1.14023606404114,0.728265759486919,"ARFRP1;RAB6B"
"1704","metal ion transport (GO:0030001)","2/88",0.527979745848354,0.650924955007322,0,0,1.14023606404114,0.728265759486919,"CACNG8;CACNA1A"
"1705","regulation of cellular component organization (GO:0051128)","3/139",0.528295895928873,0.650924955007322,0,0,1.08149355460068,0.690099678067075,"HSP90AA1;CDK11A;AP2S1"
"1706","potassium ion transmembrane transport (GO:0071805)","3/139",0.528295895928873,0.650924955007322,0,0,1.08149355460068,0.690099678067075,"SLC9A6;KCNB1;ATP1A3"
"1707","enzyme linked receptor protein signaling pathway (GO:0007167)","3/140",0.533132439176207,0.656498059087601,0,0,1.07354428285131,0.675243687603833,"INSR;NTRK3;TYRO3"
"1708","collagen fibril organization (GO:0030199)","2/89",0.534064867709205,0.656498059087601,0,0,1.1270721423208,0.706942445172238,"DST;COL24A1"
"1709","protein import (GO:0017038)","2/89",0.534064867709205,0.656498059087601,0,0,1.1270721423208,0.706942445172238,"HSP90AA1;CLU"
"1710","regulation of apoptotic signaling pathway (GO:2001233)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"PPIA"
"1711","regulation of cell communication (GO:0010646)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"YWHAG"
"1712","response to cAMP (GO:0051591)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"AKAP6"
"1713","lymphocyte proliferation (GO:0046651)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"MEF2C"
"1714","negative regulation of endothelial cell migration (GO:0010596)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"MEF2C"
"1715","negative regulation of innate immune response (GO:0045824)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"TYRO3"
"1716","negative regulation of proteasomal protein catabolic process (GO:1901799)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"HSP90AB1"
"1717","positive regulation of cell development (GO:0010720)","1/38",0.536254599169082,0.656498059087601,0,0,1.32513716724243,0.825754232965137,"BAD"
"1718","regulation of small GTPase mediated signal transduction (GO:0051056)","3/141",0.537940993783723,0.658179260147489,0,0,1.06571021793889,0.660747157604158,"ARHGDIG;ARHGAP26;KALRN"
"1719","sodium ion transport (GO:0006814)","2/90",0.540096121226522,0.660431673541681,0,0,1.11420740063956,0.686360842919113,"SLC4A8;SCN3B"
"1720","Ras protein signal transduction (GO:0007265)","3/142",0.542721225633485,0.663111446257338,0,0,1.05798887338492,0.646599937643696,"ABI2;CFL1;ARHGDIG"
"1721","negative regulation of macromolecule metabolic process (GO:0010605)","4/194",0.545380340109359,0.663111446257338,0,0,1.03189792663477,0.625610671139933,"MEF2C;HSP90AB1;FBXW7;MIF"
"1722","regulation of dendrite development (GO:0050773)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"LRP8"
"1723","regulation of nitric-oxide synthase activity (GO:0050999)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"HSP90AA1"
"1724","DNA replication-independent nucleosome assembly (GO:0006336)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"ATRX"
"1725","vesicle cytoskeletal trafficking (GO:0099518)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"MYO6"
"1726","negative regulation of lymphocyte proliferation (GO:0050672)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"CEBPB"
"1727","negative regulation of protein secretion (GO:0050709)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"KCNB1"
"1728","negative regulation of secretion by cell (GO:1903531)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"HRH3"
"1729","protein acylation (GO:0043543)","1/39",0.545547138814555,0.663111446257338,0,0,1.29019918216594,0.781816919526891,"GLUL"
"1730","toll-like receptor signaling pathway (GO:0002224)","2/91",0.54607322239365,0.663111446257338,0,0,1.101631754277,0.66648964074482,"UBB;RPS27A"
"1731","positive regulation of supramolecular fiber organization (GO:1902905)","2/91",0.54607322239365,0.663111446257338,0,0,1.101631754277,0.66648964074482,"ARL2;CLU"
"1732","nitrogen compound transport (GO:0071705)","3/143",0.547472815005293,0.664427169250072,0,0,1.05037783375315,0.632792218156786,"SCAMP5;TOM1;VAMP2"
"1733","positive regulation of cellular component biogenesis (GO:0044089)","2/92",0.55199592017336,0.669278163455334,0,0,1.0893355667225,0.647299123887706,"SLF1;CLU"
"1734","autophagy of mitochondrion (GO:0000422)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"RB1CC1"
"1735","bone development (GO:0060348)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"GNAS"
"1736","carboxylic acid metabolic process (GO:0019752)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"MIF"
"1737","digestive tract development (GO:0048565)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"PKDCC"
"1738","fatty acid derivative biosynthetic process (GO:1901570)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"AACS"
"1739","intraciliary transport involved in cilium assembly (GO:0035735)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"PCM1"
"1740","negative regulation of ERBB signaling pathway (GO:1901185)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"ZFYVE28"
"1741","nucleocytoplasmic transport (GO:0006913)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"NEMF"
"1742","positive regulation of wound healing (GO:0090303)","1/40",0.554653929942527,0.669278163455334,0,0,1.25705288863184,0.740920686223154,"ACTG1"
"1743","visual perception (GO:0007601)","2/93",0.557863994869551,0.672765414352149,0,0,1.07730962504832,0.6287610790902,"ATXN7;CABP1"
"1744","regulation of cell development (GO:0060284)","1/41",0.56357867638751,0.678219573691387,0,0,1.22556390977444,0.70279758267513,"FBXO22"
"1745","heart contraction (GO:0060047)","1/41",0.56357867638751,0.678219573691387,0,0,1.22556390977444,0.70279758267513,"SCN3B"
"1746","hexose metabolic process (GO:0019318)","1/41",0.56357867638751,0.678219573691387,0,0,1.22556390977444,0.70279758267513,"ALDOA"
"1747","hemopoiesis (GO:0030097)","2/94",0.563677257487561,0.678219573691387,0,0,1.06554511688879,0.610848703735908,"KMT2A;ZBTB16"
"1748","regulation of cell population proliferation (GO:0042127)","15/764",0.566532037500969,0.681264498184803,0,0,0.980580167496055,0.557186877509102,"RBFOX2;JUND;NTRK3;INSR;RPS6;CHD5;DBF4B;CLU;CCAR1;DNAJB2;CCDC88A;RPS15A;CAMK2N1;CCPG1;PHIP"
"1749","regulation of cell cycle phase transition (GO:1901987)","2/95",0.569435548280969,0.683926757922775,0,0,1.05403360890474,0.593536522912282,"FBXW7;DBF4B"
"1750","sensory perception of light stimulus (GO:0050953)","2/95",0.569435548280969,0.683926757922775,0,0,1.05403360890474,0.593536522912282,"ATXN7;CABP1"
"1751","regulation of cytosolic calcium ion concentration (GO:0051480)","3/148",0.57079094378532,0.683926757922775,0,0,1.01389733344914,0.568524942517069,"YWHAE;CALB2;CACNA1A"
"1752","regulation of chemokine production (GO:0032642)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"EGR1"
"1753","regulation of DNA recombination (GO:0000018)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"TERF2IP"
"1754","cellular respiration (GO:0045333)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"UQCRB"
"1755","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"CADM3"
"1756","nucleic acid-templated transcription (GO:0097659)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"PTMA"
"1757","phosphatidylinositol phosphate biosynthetic process (GO:0046854)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"EFR3A"
"1758","positive regulation of ATPase activity (GO:0032781)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"DNAJB2"
"1759","potassium ion import across plasma membrane (GO:1990573)","1/42",0.572325008176099,0.683926757922775,0,0,1.19561097866618,0.667208617736009,"ATP1A3"
"1760","positive regulation of hydrolase activity (GO:0051345)","3/149",0.575364762877726,0.687168597482375,0,0,1.00690107311687,0.556565644633609,"PSAP;CALM3;CALM2"
"1761","response to cytokine (GO:0034097)","3/150",0.579908094463124,0.690635977317333,0,0,1,0.54488564581964,"CHI3L1;AKAP6;TRIM56"
"1762","protein maturation (GO:0051604)","2/97",0.580786715222338,0.690635977317333,0,0,1.03173763554615,0.560617021603643,"STUB1;SORL1"
"1763","calcium ion homeostasis (GO:0055074)","2/97",0.580786715222338,0.690635977317333,0,0,1.03173763554615,0.560617021603643,"HTR2A;GRIN1"
"1764","positive regulation of cold-induced thermogenesis (GO:0120162)","2/97",0.580786715222338,0.690635977317333,0,0,1.03173763554615,0.560617021603643,"CEBPB;GNAS"
"1765","regulation of carbohydrate catabolic process (GO:0043470)","1/43",0.580896483300212,0.690635977317333,0,0,1.16708437761069,0.633940052559127,"PGAM1"
"1766","regulation of cell-cell adhesion (GO:0022407)","1/43",0.580896483300212,0.690635977317333,0,0,1.16708437761069,0.633940052559127,"SPINT2"
"1767","regulation of cell-substrate adhesion (GO:0010810)","1/43",0.580896483300212,0.690635977317333,0,0,1.16708437761069,0.633940052559127,"ARL2"
"1768","regulation of purine nucleotide metabolic process (GO:1900542)","1/43",0.580896483300212,0.690635977317333,0,0,1.16708437761069,0.633940052559127,"PGAM1"
"1769","antibacterial humoral response (GO:0019731)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"RPL39"
"1770","embryonic organ morphogenesis (GO:0048562)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"MESP1"
"1771","intracellular steroid hormone receptor signaling pathway (GO:0030518)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"RBFOX2"
"1772","metal ion homeostasis (GO:0055065)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"GRIN1"
"1773","negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"ZFYVE28"
"1774","neurogenesis (GO:0022008)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"MESP1"
"1775","positive regulation of osteoblast differentiation (GO:0045669)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"MEF2C"
"1776","positive regulation of stress fiber assembly (GO:0051496)","1/44",0.589296588866227,0.697352112303162,0,0,1.13988459520895,0.602800241173495,"CCDC88A"
"1777","cytokine-mediated signaling pathway (GO:0019221)","12/621",0.589531257641636,0.697352112303162,0,0,0.964450764308567,0.509642341383148,"EIF5A;EGR1;HSP90AA1;POU2F1;UBB;CFL1;CDIP1;MIF;RPS27A;BRWD1;LRP8;PPIA"
"1778","chromosome condensation (GO:0030261)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"SET"
"1779","regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"EGR1"
"1780","negative regulation of T cell activation (GO:0050868)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"CEBPB"
"1781","positive regulation of chemotaxis (GO:0050921)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"NTRK3"
"1782","positive regulation of response to biotic stimulus (GO:0002833)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"PUM1"
"1783","protein deacetylation (GO:0006476)","1/45",0.597528742597796,0.704433772821406,0,0,1.11392116655275,0.573616925694338,"MORF4L1"
"1784","positive regulation of cellular process (GO:0048522)","12/625",0.598473288881039,0.705151823558265,0,0,0.957955634785826,0.491788926993098,"RPS15A;HSP90AB1;CCPG1;NTRK3;INSR;RPS6;DHX36;PHIP;AKAP6;DBF4B;CCAR1;GRIN1"
"1785","cilium assembly (GO:0060271)","6/314",0.601693648857251,0.708549047561873,0,0,0.953853253345639,0.484563988638174,"YWHAE;PCM1;HSP90AA1;PPP2R1A;TUBB;YWHAG"
"1786","cellular response to interleukin-1 (GO:0071347)","3/155",0.602160494962044,0.708701769546594,0,0,0.966856688320297,0.490419942326616,"EGR1;UBB;RPS27A"
"1787","epithelial cell differentiation (GO:0030855)","2/101",0.602825362553947,0.709087247950977,0,0,0.989848231054261,0.500989646680996,"MESP1;BASP1"
"1788","alpha-amino acid metabolic process (GO:1901605)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"GLUL"
"1789","regulation of fibroblast proliferation (GO:0048145)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"MIF"
"1790","erythrocyte differentiation (GO:0030218)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"RPS14"
"1791","establishment of protein localization to extracellular region (GO:0035592)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"RAB3C"
"1792","spliceosomal complex assembly (GO:0000245)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"CELF5"
"1793","positive regulation of nucleocytoplasmic transport (GO:0046824)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"YWHAE"
"1794","positive regulation of organelle assembly (GO:1902117)","1/46",0.605596294402125,0.709567118636157,0,0,1.08911166805904,0.546234912875196,"CCDC88A"
"1795","regulation of signal transduction by p53 class mediator (GO:1901796)","3/156",0.606516903427189,0.710249877996631,0,0,0.960487973526942,0.480265771147087,"CHD5;RPS20;RPL37"
"1796","cell junction assembly (GO:0034329)","2/102",0.608196618299772,0.710633291643203,0,0,0.979899497487437,0.487261947069318,"ACTB;ACTG1"
"1797","regulation of protein catabolic process (GO:0042176)","2/102",0.608196618299772,0.710633291643203,0,0,0.979899497487437,0.487261947069318,"NSF;SORL1"
"1798","intrinsic apoptotic signaling pathway (GO:0097193)","2/102",0.608196618299772,0.710633291643203,0,0,0.979899497487437,0.487261947069318,"CEBPB;BAD"
"1799","mitotic sister chromatid segregation (GO:0000070)","2/102",0.608196618299772,0.710633291643203,0,0,0.979899497487437,0.487261947069318,"EML4;SET"
"1800","regulation of cellular metabolic process (GO:0031323)","1/47",0.613502527298722,0.714450034560617,0,0,1.06538084341288,0.520514072569178,"STUB1"
"1801","regulation of protein localization to nucleus (GO:1900180)","1/47",0.613502527298722,0.714450034560617,0,0,1.06538084341288,0.520514072569178,"GLUL"
"1802","regulation of synapse assembly (GO:0051963)","1/47",0.613502527298722,0.714450034560617,0,0,1.06538084341288,0.520514072569178,"MEF2C"
"1803","regulation of wound healing (GO:0061041)","1/47",0.613502527298722,0.714450034560617,0,0,1.06538084341288,0.520514072569178,"ACTG1"
