"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"4104","mesoderm formation (GO:0001707)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"MESP1"
"4105","negative regulation of telomere maintenance via telomerase (GO:0032211)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"HNRNPC"
"4106","oligodendrocyte differentiation (GO:0048709)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"TPPP"
"4107","positive regulation of alpha-beta T cell activation (GO:0046635)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"NKAP"
"4108","positive regulation of embryonic development (GO:0040019)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"CFL1"
"4109","positive regulation of epidermal cell differentiation (GO:0045606)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"BMP4"
"4110","positive regulation of interferon-alpha production (GO:0032727)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"DHX36"
"4111","positive regulation of protein processing (GO:0010954)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"ADAM8"
"4112","regulation of lymphocyte differentiation (GO:0045619)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"PRELID1"
"4113","regulation of smooth muscle contraction (GO:0006940)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"CTTN"
"4114","regulation of tissue remodeling (GO:0034103)","1/20",0.887910536267647,0.964528970972317,0,0,0.455132277821546,0.0541080770275127,"SYT7"
"4115","B cell differentiation (GO:0030183)","4/61",0.888843324413722,0.964838673015527,0,0,0.606433879670162,0.0714587098908189,"HDAC4;ADAM17;KLF6;PTPN2"
"4116","pattern recognition receptor signaling pathway (GO:0002221)","4/61",0.888843324413722,0.964838673015527,0,0,0.606433879670162,0.0714587098908189,"UBB;UBC;CNPY3;RPS27A"
"4117","protein lipidation (GO:0006497)","4/61",0.888843324413722,0.964838673015527,0,0,0.606433879670162,0.0714587098908189,"PIK3C3;ZDHHC22;PIGG;GPLD1"
"4118","blood vessel diameter maintenance (GO:0097746)","2/35",0.890451964627183,0.965412379892984,0,0,0.523935002195872,0.0607901452964821,"SCPEP1;ITGB1BP1"
"4119","embryonic skeletal system development (GO:0048706)","2/35",0.890451964627183,0.965412379892984,0,0,0.523935002195872,0.0607901452964821,"DEAF1;MEGF8"
"4120","muscle cell differentiation (GO:0042692)","2/35",0.890451964627183,0.965412379892984,0,0,0.523935002195872,0.0607901452964821,"MEF2C;SYNE1"
"4121","negative regulation of cell cycle G1/S phase transition (GO:1902807)","2/35",0.890451964627183,0.965412379892984,0,0,0.523935002195872,0.0607901452964821,"CDK6;CDK2AP2"
"4122","oxoacid metabolic process (GO:0043436)","2/35",0.890451964627183,0.965412379892984,0,0,0.523935002195872,0.0607901452964821,"MIF;SULT4A1"
"4123","DNA repair (GO:0006281)","25/298",0.891567931369375,0.966387845086039,0,0,0.789818388743645,0.0906503358584202,"GTF2H2C;CETN2;XPC;NUCKS1;ALKBH5;ENDOV;SLX4;UBB;EME2;TDG;UBC;APBB1;RPS27A;UVRAG;KDM4B;UBE2B;ERCC6L2;INTS3;RPA1;GTF2H2;MLH3;REXO4;NABP2;NEIL1;MNAT1"
"4124","response to interleukin-1 (GO:0070555)","6/86",0.892362788844351,0.967014865020709,0,0,0.647918683446273,0.0737866092749612,"HDAC4;APP;CHI3L1;PRKCA;NR1D1;SNCA"
"4125","DNA damage response, signal transduction by p53 class mediator (GO:0030330)","5/74",0.893175732872319,0.967315243496855,0,0,0.62609116341684,0.0707307259197447,"PCBP4;ATRX;MYO6;MDM4;RPL26"
"4126","I-kappaB kinase/NF-kappaB signaling (GO:0007249)","4/62",0.896129281334316,0.967315243496855,0,0,0.595944774227973,0.0653576145274691,"NFKBIA;UBB;UBC;RPS27A"
"4127","negative regulation of angiogenesis (GO:0016525)","6/87",0.898476627850859,0.967315243496855,0,0,0.639883833494676,0.0685024985664217,"SLC12A2;ADGRB1;CTNNB1;VASH1;EPN1;GTF2I"
"4128","anterior/posterior axis specification (GO:0009948)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"MESP1"
"4129","beta-catenin destruction complex disassembly (GO:1904886)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"CTNNB1"
"4130","cobalamin metabolic process (GO:0009235)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"MTR"
"4131","epithelial cell development (GO:0002064)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"PDZD7"
"4132","extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"DCC"
"4133","intracellular lipid transport (GO:0032365)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"FABP3"
"4134","melanosome localization (GO:0032400)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"BBS2"
"4135","NAD biosynthetic process (GO:0009435)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"NAPRT"
"4136","natural killer cell activation involved in immune response (GO:0002323)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"VAMP2"
"4137","negative regulation of cell communication (GO:0010648)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"IGFBP3"
"4138","negative regulation of ion transmembrane transporter activity (GO:0032413)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"YWHAE"
"4139","negative regulation of peptidyl-serine phosphorylation (GO:0033137)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"DMTN"
"4140","negative regulation of protein localization to cell periphery (GO:1904376)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"NUMB"
"4141","negative regulation of reproductive process (GO:2000242)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"CALR"
"4142","negative regulation of response to wounding (GO:1903035)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"PTPRS"
"4143","nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"PAN2"
"4144","positive regulation of lipid storage (GO:0010884)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"LPL"
"4145","positive regulation of T cell cytokine production (GO:0002726)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"B2M"
"4146","regulation of anoikis (GO:2000209)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"PTK2"
"4147","regulation of cardiac muscle cell proliferation (GO:0060043)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"MEF2C"
"4148","regulation of lipid catabolic process (GO:0050994)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"LONP2"
"4149","regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"PRKCA"
"4150","regulation of lipoprotein lipase activity (GO:0051004)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"LPL"
"4151","retinol metabolic process (GO:0042572)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"RDH11"
"4152","sensory perception of pain (GO:0019233)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"OPRL1"
"4153","sterol transport (GO:0015918)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"LDLR"
"4154","vacuolar acidification (GO:0007035)","1/21",0.899534446765806,0.967315243496855,0,0,0.432351521004346,0.0457764844504128,"ATP6V0D1"
"4155","negative regulation of toll-like receptor signaling pathway (GO:0034122)","2/36",0.899566379944715,0.967315243496855,0,0,0.508496732026144,0.0538205306912874,"PTPRS;NR1D1"
"4156","positive regulation of T cell mediated immunity (GO:0002711)","2/36",0.899566379944715,0.967315243496855,0,0,0.508496732026144,0.0538205306912874,"HLA-B;B2M"
"4157","negative regulation of Wnt signaling pathway (GO:0030178)","15/191",0.900465811239486,0.968049485308939,0,0,0.7355150925885,0.0771136688012204,"TLE4;LMBR1L;PSMD12;CHD8;CTNND1;TSC2;CXXC4;RBX1;PSMD8;PSMD6;STK11;PSMD7;RNF213;NPHP4;TRABD2A"
"4158","positive regulation of epithelial cell proliferation (GO:0050679)","9/123",0.901297952137065,0.968711050529231,0,0,0.681710334974615,0.0708429191293262,"PPP1R16B;BMP4;NR4A1;NRP1;MYDGF;FGF9;BAD;PRKCA;LAMB1"
"4159","organic hydroxy compound biosynthetic process (GO:1901617)","3/50",0.902675705354222,0.969365682691448,0,0,0.551638678362453,0.0564833436174905,"OSBPL6;HSD17B4;TM7SF2"
"4160","anterior/posterior pattern specification (GO:0009952)","4/63",0.902991572397516,0.969365682691448,0,0,0.58581123168213,0.0597773839743312,"HES6;BASP1;BHLHE40;BHLHE41"
"4161","COPII vesicle coating (GO:0048208)","4/63",0.902991572397516,0.969365682691448,0,0,0.58581123168213,0.0597773839743312,"NSF;NAPA;ANKRD28;SEC16B"
"4162","vesicle coating (GO:0006901)","4/63",0.902991572397516,0.969365682691448,0,0,0.58581123168213,0.0597773839743312,"NSF;NAPA;ANKRD28;SEC16B"
"4163","vesicle targeting, rough ER to cis-Golgi (GO:0048207)","4/63",0.902991572397516,0.969365682691448,0,0,0.58581123168213,0.0597773839743312,"NSF;NAPA;ANKRD28;SEC16B"
"4164","negative regulation of multicellular organismal process (GO:0051241)","17/214",0.903452280104156,0.969394535362659,0,0,0.744567539861919,0.0755974218172615,"BBS2;MEF2C;PTCH1;NR1D1;BMP4;SPRED3;FLCN;STK11;ADAM17;RPS6KA5;RPS19;NOVA1;WWC3;NPTN;EVL;SPRY1;CALR"
"4165","positive regulation of GTPase activity (GO:0043547)","17/214",0.903452280104156,0.969394535362659,0,0,0.744567539861919,0.0755974218172615,"ARHGEF10;TBC1D9B;NTRK3;RASGRF1;TSC1;THY1;RANGAP1;TIAM2;ADCYAP1;FLCN;SGSM2;NF1;PIN1;ITGA6;ARHGEF7;AGRN;MAP4K4"
"4166","fatty acid metabolic process (GO:0006631)","9/124",0.906173059764525,0.97193639717899,0,0,0.67574448355076,0.0665777090155945,"GNPAT;ACOT7;GPX4;FASN;LPL;THEM4;MLYCD;ALKBH7;LPIN1"
"4167","glutamine family amino acid metabolic process (GO:0009064)","2/37",0.907969160111912,0.97193639717899,0,0,0.493940648723257,0.0476874335414678,"DDAH1;NIT2"
"4168","negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)","2/37",0.907969160111912,0.97193639717899,0,0,0.493940648723257,0.0476874335414678,"CDK6;CDK2AP2"
"4169","positive regulation of cytokinesis (GO:0032467)","2/37",0.907969160111912,0.97193639717899,0,0,0.493940648723257,0.0476874335414678,"CENPV;CIT"
"4170","skeletal muscle tissue development (GO:0007519)","2/37",0.907969160111912,0.97193639717899,0,0,0.493940648723257,0.0476874335414678,"MYLPF;MEF2C"
"4171","positive regulation of cell cycle process (GO:0090068)","7/101",0.909345849919565,0.97193639717899,0,0,0.643130183916336,0.0611165225947853,"RANBP1;CENPV;INSR;CEP295;ATRX;PHIP;CIT"
"4172","blood circulation (GO:0008015)","3/51",0.909821213760957,0.97193639717899,0,0,0.540115998066699,0.051044832919529,"SCPEP1;SERPING1;ITGB1BP1"
"4173","inositol lipid-mediated signaling (GO:0048017)","3/51",0.909821213760957,0.97193639717899,0,0,0.540115998066699,0.051044832919529,"PIK3C3;PLCH1;EXOC1"
"4174","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)","3/51",0.909821213760957,0.97193639717899,0,0,0.540115998066699,0.051044832919529,"CDIP1;USP28;PHLDA3"
"4175","lipid droplet organization (GO:0034389)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"PPIA"
"4176","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"ERI3"
"4177","negative regulation of biomineral tissue development (GO:0070168)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"PTK2B"
"4178","negative regulation of lymphocyte activation (GO:0051250)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"MICA"
"4179","neuronal action potential (GO:0019228)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"SCN2A"
"4180","protein localization to cell junction (GO:1902414)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"JAM3"
"4181","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"CACNA1D"
"4182","regulation of centrosome cycle (GO:0046605)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"CHMP1A"
"4183","regulation of voltage-gated calcium channel activity (GO:1901385)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"HPCA"
"4184","tetrapyrrole metabolic process (GO:0033013)","1/22",0.90995343159474,0.97193639717899,0,0,0.411740360074498,0.0388525840942217,"MTR"
"4185","cellular response to UV (GO:0034644)","5/77",0.91163472305849,0.97349954058504,0,0,0.599903241412675,0.0555005835534147,"STK11;DHX36;XPC;RPL26;USP28"
"4186","cellular response to tumor necrosis factor (GO:0071356)","15/194",0.912123661760703,0.973788973819537,0,0,0.723065808806555,0.0665073791128144,"PSMD12;GBA;ACTN4;NR1D1;PSMD8;NFKBIA;PSMD6;ADAM17;PSMD7;TMSB4X;TRAF5;CDIP1;CHI3L1;PTK2B;ARHGEF2"
"4187","intrinsic apoptotic signaling pathway (GO:0097193)","7/102",0.914327440789763,0.97518584435698,0,0,0.636324710080285,0.0569933907419359,"STK11;CEBPB;BAD;C1QBP;IFI6;SCN2A;PDK2"
"4188","mitotic sister chromatid segregation (GO:0000070)","7/102",0.914327440789763,0.97518584435698,0,0,0.636324710080285,0.0569933907419359,"EML4;POGZ;CHMP1A;VPS4A;CHMP4A;KPNB1;RAN"
"4189","positive regulation of vasculature development (GO:1904018)","7/102",0.914327440789763,0.97518584435698,0,0,0.636324710080285,0.0569933907419359,"MYDGF;BTG1;PRKCB;TWIST1;HSPB1;CHI3L1;PRKCA"
"4190","steroid biosynthetic process (GO:0006694)","4/65",0.91552235125909,0.97518584435698,0,0,0.566540888480198,0.0500031825982504,"HSD11B2;OSBPL6;HSD17B4;TM7SF2"
"4191","DNA replication initiation (GO:0006270)","2/38",0.915709845640066,0.97518584435698,0,0,0.480193236714976,0.0422837645063533,"PRIM1;RPA1"
"4192","lymphocyte proliferation (GO:0046651)","2/38",0.915709845640066,0.97518584435698,0,0,0.480193236714976,0.0422837645063533,"LMBR1L;MEF2C"
"4193","response to estradiol (GO:0032355)","2/38",0.915709845640066,0.97518584435698,0,0,0.480193236714976,0.0422837645063533,"GGT7;CTNNB1"
"4194","spliceosomal snRNP assembly (GO:0000387)","2/38",0.915709845640066,0.97518584435698,0,0,0.480193236714976,0.0422837645063533,"USP4;SRSF10"
"4195","amide biosynthetic process (GO:0043604)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"PCSK1;GBA;SPTSSB"
"4196","cilium movement (GO:0003341)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"DNAAF1;ZBBX;GAS8"
"4197","endocytic recycling (GO:0032456)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"SNX3;VPS53;LMTK2"
"4198","fatty acid beta-oxidation (GO:0006635)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"ETFDH;HSD17B4;ETFB"
"4199","negative regulation of cellular biosynthetic process (GO:0031327)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"SLC27A1;FBXW7;PGP"
"4200","positive regulation of protein localization to cell periphery (GO:1904377)","3/52",0.916487032065186,0.97518584435698,0,0,0.529063631252404,0.0461382431953326,"CLIP3;STX3;SORBS1"
"4201","acylglycerol biosynthetic process (GO:0046463)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"LPIN1"
"4202","cilium-dependent cell motility (GO:0060285)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"GAS8"
"4203","hexose transmembrane transport (GO:0008645)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"SLC2A6"
"4204","negative regulation of reactive oxygen species metabolic process (GO:2000378)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"MT3"
"4205","positive regulation of morphogenesis of an epithelium (GO:1905332)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"BMP4"
"4206","protein alkylation (GO:0008213)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"PRMT8"
"4207","regulation of interleukin-4 production (GO:0032673)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"CEBPB"
"4208","response to nutrient levels (GO:0031667)","1/23",0.919292337970835,0.976311183077866,0,0,0.393002941047364,0.0330716308854305,"KCNB1"
"4209","regulation of canonical Wnt signaling pathway (GO:0060828)","20/253",0.922683052486018,0.978678501576748,0,0,0.740196939654812,0.05956327162005,"TLE4;LMBR1L;PSMD12;UBE2B;CHD8;CTNND1;LRRK1;USP34;PRDM15;RBX1;PSMD8;PSMD6;ZEB2;STK11;PSMD7;WNK2;CAPRIN2;CTNNB1;PIN1;NPHP4"
"4210","IRE1-mediated unfolded protein response (GO:0036498)","3/53",0.922700449675708,0.978678501576748,0,0,0.518453359110681,0.0417099030211986,"MYDGF;SERP1;ATP6V0D1"
"4211","positive regulation of B cell activation (GO:0050871)","3/53",0.922700449675708,0.978678501576748,0,0,0.518453359110681,0.0417099030211986,"MEF2C;TFRC;MIF"
"4212","cellular response to ketone (GO:1901655)","2/39",0.922835355928489,0.978678501576748,0,0,0.467188928058493,0.0375173450861317,"ADCY2;ADCY1"
"4213","negative regulation of lymphocyte proliferation (GO:0050672)","2/39",0.922835355928489,0.978678501576748,0,0,0.467188928058493,0.0375173450861317,"CEBPB;DLG5"
"4214","protein monoubiquitination (GO:0006513)","2/39",0.922835355928489,0.978678501576748,0,0,0.467188928058493,0.0375173450861317,"UBE2B;RBX1"
"4215","lipid biosynthetic process (GO:0008610)","5/80",0.927232080875104,0.979585827965867,0,0,0.575810353168844,0.0435032713026137,"GNPAT;LPL;MLYCD;FADS1;AGPAT3"
"4216","amino acid import across plasma membrane (GO:0089718)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"SLC7A8"
"4217","cholesterol efflux (GO:0033344)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"ABCA5"
"4218","defense response to fungus (GO:0050832)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"GAPDH"
"4219","DNA packaging (GO:0006323)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"BANF1"
"4220","endocrine system development (GO:0035270)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"NF1"
"4221","establishment of mitotic spindle orientation (GO:0000132)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"PAFAH1B1"
"4222","histone monoubiquitination (GO:0010390)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"SKP1"
"4223","inner ear morphogenesis (GO:0042472)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"MYO6"
"4224","ncRNA 3'-end processing (GO:0043628)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"ELAC2"
"4225","phospholipid catabolic process (GO:0009395)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"ABHD12"
"4226","positive regulation of phospholipase activity (GO:0010518)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"NTRK3"
"4227","protein exit from endoplasmic reticulum (GO:0032527)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"SEC61B"
"4228","protein K48-linked deubiquitination (GO:0071108)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"USP34"
"4229","purine nucleotide metabolic process (GO:0006163)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"PRPS1"
"4230","purine ribonucleotide catabolic process (GO:0009154)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"MLYCD"
"4231","regulation of keratinocyte proliferation (GO:0010837)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"EPB41L4B"
"4232","sulfur amino acid metabolic process (GO:0000096)","1/24",0.927663082895907,0.979585827965867,0,0,0.375894862805198,0.0282246932705866,"MTR"
"4233","inorganic anion transport (GO:0015698)","3/54",0.928487768795808,0.979585827965867,0,0,0.508259176072556,0.0377118506133238,"FXYD1;SLC26A4;ANO5"
"4234","negative regulation of viral genome replication (GO:0045071)","3/54",0.928487768795808,0.979585827965867,0,0,0.508259176072556,0.0377118506133238,"SRPK2;BANF1;IFIT1"
"4235","cytokine-mediated signaling pathway (GO:0019221)","54/621",0.929200059713627,0.979585827965867,0,0,0.819340223700977,0.060165147159882,"ARF1;SLC27A1;IL1RAP;IFIT1;CRKL;PSMD8;TRIM8;PSMD6;PSMD7;RPS6KA5;TMSB4X;CFL1;B2M;SKP1;HSP90AA1;HLA-B;FOS;ACTN4;MIF;IL17RE;TYK2;IL17RC;RBX1;ADAM17;TRAF5;CANX;CDIP1;SNRPA1;IL6ST;PPIA;PSMD12;CEBPD;PELI2;IFI6;TWIST1;DUOX1;UBB;UBC;NDN;PTK2B;STX3;RPS27A;CAMK2G;IP6K2;MAPK3;MAP3K3;SMAD4;POU2F1;STAT2;SOD2;MT3;NFKBIA;TOLLIP;BRWD1"
"4236","carboxylic acid metabolic process (GO:0019752)","2/40",0.929390000128726,0.979585827965867,0,0,0.45486905669972,0.0333086153939049,"CSGALNACT1;MIF"
"4237","negative regulation of blood coagulation (GO:0030195)","2/40",0.929390000128726,0.979585827965867,0,0,0.45486905669972,0.0333086153939049,"PDGFA;SERPING1"
"4238","nucleocytoplasmic transport (GO:0006913)","2/40",0.929390000128726,0.979585827965867,0,0,0.45486905669972,0.0333086153939049,"ANP32A;NEMF"
"4239","positive regulation of catalytic activity (GO:0043085)","2/40",0.929390000128726,0.979585827965867,0,0,0.45486905669972,0.0333086153939049,"MT3;MAPK3"
"4240","response to organonitrogen compound (GO:0010243)","2/40",0.929390000128726,0.979585827965867,0,0,0.45486905669972,0.0333086153939049,"ERLEC1;TRPV1"
"4241","negative regulation of canonical Wnt signaling pathway (GO:0090090)","12/165",0.930445769100861,0.980467376116894,0,0,0.676756139348943,0.0487883557851605,"PSMD8;TLE4;LMBR1L;MESP1;PSMD6;STK11;PSMD12;PSMD7;CHD8;CTNND1;NPHP4;RBX1"
"4242","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","8/118",0.931330548133112,0.980937124583285,0,0,0.627836504580691,0.0446649283178049,"ADCYAP1;GPR161;ADGRB1;GNAS;ADGRL1;ADCY2;DRD1;ADCY1"
"4243","negative regulation of response to external stimulus (GO:0032102)","8/118",0.931330548133112,0.980937124583285,0,0,0.627836504580691,0.0446649283178049,"LRFN5;PTPRS;TRAF3IP1;C1QBP;GBA;DRD1;NR1D1;PTPN2"
"4244","interferon-gamma-mediated signaling pathway (GO:0060333)","4/68",0.931613177113624,0.981003602384729,0,0,0.539893617021277,0.0382447661778823,"TRIM8;HLA-B;B2M;CAMK2G"
"4245","positive regulation of multicellular organismal process (GO:0051240)","28/345",0.933113154148831,0.981307965711528,0,0,0.761030206127652,0.05268521218533,"MESP1;SLC27A1;CEBPB;TFRC;THRA;TWIST1;YBX2;ACVR1B;SCAMP5;RPS19;C1QBP;CFL1;FLOT1;PPARGC1B;SMAD4;BAD;ZBTB16;MIF;SORL1;BMP4;ADCYAP1;KAT2A;FABP5;GNAS;CRH;CTNNB1;LPIN1;GAPDH"
"4246","hemopoiesis (GO:0030097)","6/94",0.933470864666837,0.981307965711528,0,0,0.588752970166329,0.0405330087055353,"L3MBTL1;BMP4;FLCN;KMT2A;ZBTB16;PRRC2C"
"4247","ceramide metabolic process (GO:0006672)","3/55",0.933874266921158,0.981307965711528,0,0,0.498457076997435,0.0341011771233047,"PPP2R1A;GBA;SPTSSB"
"4248","negative regulation of immune response (GO:0050777)","13/178",0.934936066531968,0.981307965711528,0,0,0.679703298158859,0.0457284872006083,"VIPR2;TRAF3IP1;ADCY2;ADCY1;ADCYAP1;ADAM17;PRKAR1B;HRH2;PRKAR2B;C1QBP;CRH;DRD1;PRKACB"
"4249","3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"SULT4A1"
"4250","acylglycerol homeostasis (GO:0055090)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"LPL"
"4251","fat-soluble vitamin metabolic process (GO:0006775)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"RBP1"
"4252","negative regulation of sequestering of calcium ion (GO:0051283)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"HTR2A"
"4253","negative regulation of signaling (GO:0023057)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"IGFBP3"
"4254","phosphatidylglycerol metabolic process (GO:0046471)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"SLC27A1"
"4255","phosphatidylinositol dephosphorylation (GO:0046856)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"SYNJ2"
"4256","positive regulation of vascular endothelial growth factor production (GO:0010575)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"IL6ST"
"4257","regulation of epidermal cell differentiation (GO:0045604)","1/25",0.935165991516882,0.981307965711528,0,0,0.360212457749879,0.0241454856950391,"BMP4"
"4258","cortical cytoskeleton organization (GO:0030865)","2/41",0.935415514417344,0.981307965711528,0,0,0.443180973615756,0.0295887330514826,"RAC1;RHOBTB1"
"4259","nucleobase-containing compound catabolic process (GO:0034655)","2/41",0.935415514417344,0.981307965711528,0,0,0.443180973615756,0.0295887330514826,"SUPV3L1;SKIV2L"
"4260","response to growth factor (GO:0070848)","2/41",0.935415514417344,0.981307965711528,0,0,0.443180973615756,0.0295887330514826,"CTNNB1;ACVR1B"
"4261","cell chemotaxis (GO:0060326)","4/69",0.936326509347806,0.982033130785108,0,0,0.531557803898229,0.0349717346575337,"NRP1;NR4A1;PLEKHG5;BCAR1"
